studyid,lead_author,year,harmonized_disease_name,study_disease_name,notes
35,Tan,2020,osteoporosis,NA,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,parkinsons,NA,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,rheumatoid arthritis,NA,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,schizophrenia,NA,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,stroke,Stroke or TIA,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Anemia,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Asthma or COPD,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Dementia or osteoporosis,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Heart disease,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Hyperlipidemia,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Kidney disease or failure,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Liver or gallbladder disease,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Obesity,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Peripheral vascular disease,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Poor circulation of lower limbs,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Pre-diabetes,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Schizophrenia or psychosis,ICD-10 codes grouped into disease entities by an exploratory factor analysis
35,Tan,2020,NA,Thyroid disorder,ICD-10 codes grouped into disease entities by an exploratory factor analysis
37,Machon,2020,asthma,Asthma,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,cancer,Hematological neoplasms; ﻿solid neoplasms,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,chronic kidney disease,Chronic kidney diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,COPD,"COPD, Emphysema, Chronic Bronchitis","ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,dementia incl. alzheimers,Dementia,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,diabetes mellitus,Diabetes,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,epilepsy,epilepsy,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,gout,NA,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,heart failure,heart failure,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,HIV/AIDS,NA,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,hypertension,Hypertension,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,ischemic heart disease,Ischemic heart disease,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,mood and anxiety disorders,Depression and mood diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,multiple sclerosis,Multiple Sclerosis,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,osteoarthritis,Osteoarthritis and other degenerative joint disease,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,osteoporosis,Osteoporosis,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,parkinsons,Parkinson and parkinsonism,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,rheumatoid arthritis,NA,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,schizophrenia,﻿schizophrenia and delusional diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,stroke,cerebrovascular disease,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Anemia,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Atrial fibrillation,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Autoimmune diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Bradycardias and conduction diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Chronic infectious diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,"Chronic pancreas, biliary tract and gallbladder diseases","ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Colitis and related diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,"Esophagus, stomach and duodenum diseases","ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Glaucoma,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Hearing impairment,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Hypercholesterolemia,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Inflammatory arthropathies,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Inflammatory bowel diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Migraine and facial pain syndromes,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Obesity,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Other psychiatric and behavioral diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Peripheral vascular disease,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Prostate diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Thyroid diseases,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
37,Machon,2020,NA,Visual impairment,"ICD-10 codes grouped into 60 categories, according to ﻿Calderón-Larrañaga, 2016. I reported top-3 most prevalence diseases for each cluster"
38,Profili,2020,asthma,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,cancer,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,chronic kidney disease,kidney failure,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,COPD,chronic obstructive pulmonary disease (COPD),ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,dementia incl. alzheimers,dementia,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,diabetes mellitus,﻿diabetes,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,epilepsy,epilepsy,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,gout,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,heart failure,heart failure,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,HIV/AIDS,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,hypertension,hypertension,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,ischemic heart disease,ischemic heart disease (IHD),ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,mood and anxiety disorders,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,multiple sclerosis,multiple sclerosis,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,osteoarthritis,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,osteoporosis,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,parkinsons,Parkinson’s disease,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,rheumatoid arthritis,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,schizophrenia,NA,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,stroke,stroke,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,atrial fibrillation,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,dyslipidaemia,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,inflammatory bowel diseases (IBD),ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,inflammatory rheumatic diseases (IRD),ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,mental disorders,ICD-9 codes grouped into case algorithms developed in Tuscany health region
38,Profili,2020,NA,peripheral arterial disease (PAD),ICD-9 codes grouped into case algorithms developed in Tuscany health region
39,Srinivasan,2018,asthma,"49391, 49390, 49320, 49322, 49392","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,cancer,"185, 193, 220, 1500, 1509, 1519, 1533, 1534, 1536, 1539, 1540, 1541, 1550, 1551, 1570, 1579, 1623, 1625, 1629, 1704, 1707, 1727, 1729, 1744, 1748, 1749, 1809, 1820, 1830, 1889, 1890, 1940, 1960, 1961, 1962, 1963, 1965, 1966, 1969, 1970, 1971, 1972, 1974, 1975, 1976, 1977, 1978, 1980, 1981, 1983, 1984, 1985, 1986, 1987, 1991, 2111, 2113, 2114, 2144, 2148, 2180, 2181, 2182, 2189, 2252, 2271, 2273, 2384, 2396, 19882, 19889, 20280, 20300, 20400, 20401, 20410, 20500, 20501, 20502, 20920, 20921, 20929, 20930, 20971, 20972, 20973, 20974, 20979, 22801, 23871, 23875, 23877","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,chronic kidney disease,"587, 5819, 5839, 5845, 5849, 5851, 5852, 5853, 5854, 5855, 5856, 5859, 7534, 25040, 25041, 25042, 25043, 28521, 40300, 40301, 40310, 40311, 40390, 40391, 40490, 40491, 40492, 40493, 58181, 58281, 58381, 75329","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,COPD,"496, 4918, 4920, 4928, 49120, 49121, 49122","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,dementia incl. alzheimers,"29040, 29411, 29041, 29421, 29420, 29410, 3310, 33182, 3315, 2900","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,diabetes mellitus,"25000, 25001, 25002, 25012, 25013, 25040, 25041, 25042, 25043, 25050, 25051, 25052, 25053, 25060, 25061, 25062, 25063, 25070, 25071, 25072, 25073, 25080, 25081, 25082, 25083, 25092","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,epilepsy,"3453, 34541, 34590, 34591","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,gout,"2749, 27400, 27401, 71226, 71230, 71233, 71236","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,heart failure,"4280, 42820, 42821, 42822, 42823, 42830, 42831, 42832, 42833, 42840, 42841, 42842, 42843","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,HIV/AIDS,NA,"ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,hypertension,"4010, 4011, 4019, 40290, 40291, 40300, 40301, 40310, 40311, 40390, 40391, 40490, 40491, 40492, 40493, 40591","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,ischemic heart disease,"412, 4110, 4111, 4139, 4142, 4144, 4148, 4149, 41011, 41041, 41071, 41072, 41091, 41189, 41400, 41401, 41402, 41404, 41406, 41410, 41412","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,mood and anxiety disorders,"311, 2967, 3003, 3004, 3009, 29620, 29622, 29623, 29630, 29632, 29633, 29634, 29650, 29664, 29680, 29689, 29690, 30000, 30001, 30002, 30021, 30023, 30029","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,multiple sclerosis,340,"ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,osteoarthritis,"71515, 71516, 71531, 71535, 71536, 71589, 71590, 71591, 71595, 71596","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,osteoporosis,"73300, 73313, 73319, 73342, 73381, 73382, 73390, 73392","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,parkinsons,3320,"ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,rheumatoid arthritis,7140,"ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
39,Srinivasan,2018,schizophrenia,"29530, 29570, 29590","ICD-9 codes (2025 codes to 5-digits level, I've rolled these up into CCDSS definitions)"
