studyid,lead_author,year,category,method,subgroup_num,subgroup_name,subgroup_sex,subgroup_age_low,subgroup_age_high,cluster_name,asthma,cancer,CKD,COPD,dementia,DM,epilepsy,gout,HF,HIV,HTN,IHD,MAD,MS,OA,OP,PD,RA,SCZ,stroke,risk_of_bias_overall,age_bin,age_bin_2
48,Diaz,2015,factor-based,EFA,1f,Norwegian F 65+,F,65,NA,4,1,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,1f,Norwegian F 65+,F,65,NA,5,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,1,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2a,Western Countries M 15-44,M,15,44,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,2b,Western Countries M 45-64,M,45,64,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,2b,Western Countries M 45-64,M,45,64,2,0,0,NA,0,0,1,NA,0,0,NA,1,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,2b,Western Countries M 45-64,M,45,64,3,1,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,2c,Western Countries M 65+,M,65,NA,1,0,0,NA,0,0,0,NA,0,0,NA,1,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2c,Western Countries M 65+,M,65,NA,2,0,0,NA,0,1,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2c,Western Countries M 65+,M,65,NA,3,1,0,NA,0,0,0,NA,0,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2c,Western Countries M 65+,M,65,NA,4,0,0,NA,0,0,1,NA,0,1,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2d,Western Countries F 15-44,F,15,44,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,2d,Western Countries F 15-44,F,15,44,2,1,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,2e,Western Countries F 45-64,F,45,64,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,2e,Western Countries F 45-64,F,45,64,2,0,0,NA,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,2f,Western Countries F 65+,F,65,NA,1,0,0,NA,0,1,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2f,Western Countries F 65+,F,65,NA,2,0,0,NA,0,0,0,NA,0,1,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2f,Western Countries F 65+,F,65,NA,3,0,0,NA,0,0,1,NA,0,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2f,Western Countries F 65+,F,65,NA,4,1,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,2f,Western Countries F 65+,F,65,NA,5,0,1,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3a,Eastern Europe M 15-44,M,15,44,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,3b,Eastern Europe M 45-64,M,45,64,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,3b,Eastern Europe M 45-64,M,45,64,2,0,0,NA,0,0,1,NA,0,0,NA,1,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,3c,Eastern Europe M 65+,M,65,NA,1,1,0,NA,1,1,0,NA,0,1,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3c,Eastern Europe M 65+,M,65,NA,2,0,0,NA,0,0,0,NA,0,0,NA,1,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3c,Eastern Europe M 65+,M,65,NA,3,0,1,NA,0,0,0,NA,0,0,NA,0,1,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3c,Eastern Europe M 65+,M,65,NA,4,0,0,NA,0,0,1,NA,0,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3c,Eastern Europe M 65+,M,65,NA,5,0,0,NA,0,0,1,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3d,Eastern Europe F 15-44,F,15,44,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,3e,Eastern Europe F 45-64,F,45,64,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,1,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,3e,Eastern Europe F 45-64,F,45,64,2,0,0,NA,0,0,1,NA,0,0,NA,1,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,3f,Eastern Europe F 65+,F,65,NA,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3f,Eastern Europe F 65+,F,65,NA,2,0,0,NA,0,0,1,NA,0,1,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,3f,Eastern Europe F 65+,F,65,NA,3,0,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,1,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,4a,Other non-western M 15-44,M,15,44,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,4a,Other non-western M 15-44,M,15,44,2,1,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,4b,Other non-western M 45-64,M,45,64,1,1,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4b,Other non-western M 45-64,M,45,64,2,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,1,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4b,Other non-western M 45-64,M,45,64,3,0,0,NA,0,0,1,NA,0,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4b,Other non-western M 45-64,M,45,64,4,0,0,NA,0,0,0,NA,1,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4c,Other non-western M 65+,M,65,NA,1,0,0,NA,0,0,0,NA,1,1,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,4c,Other non-western M 65+,M,65,NA,2,0,0,NA,0,0,1,NA,0,1,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,4c,Other non-western M 65+,M,65,NA,3,0,1,NA,0,0,0,NA,0,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,4c,Other non-western M 65+,M,65,NA,4,1,0,NA,1,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
48,Diaz,2015,factor-based,EFA,4d,Other non-western F 15-44,F,15,44,1,1,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,0-39,0-39
48,Diaz,2015,factor-based,EFA,4e,Other non-western F 45-64,F,45,64,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4e,Other non-western F 45-64,F,45,64,2,0,0,NA,0,0,1,NA,0,0,NA,1,1,0,NA,NA,0,NA,NA,0,NA,Some Concerns,40-59,40-59
48,Diaz,2015,factor-based,EFA,4f,Other non-western F 65+,F,65,NA,1,1,0,NA,1,0,0,NA,0,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA,Some Concerns,60+,60+
49,Diaz,2016,factor-based,EFA,4f,Other non-western F 65+,F,66,NA,2,0,0,NA,0,1,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,Low Risk of Bias,60+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,1,W 65-79,F,65,79,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,1,W 65-79,F,65,79,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,1,W 65-79,F,65,79,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,1,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,1,W 65-79,F,65,79,17,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,2,M 65-79,M,65,79,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,2,M 65-79,M,65,79,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,1,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,2,M 65-79,M,65,79,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,2,M 65-79,M,65,79,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,2,M 65-79,M,65,79,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,1,Low Risk of Bias,60-79,60+
49,Foguet-Boreu,2015,cluster-based,HCA,3,W 80+,F,80,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,NA,NA,0,Low Risk of Bias,80+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,3,W 80+,F,80,NA,3,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,80+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,4,M 80+,M,80,NA,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,NA,NA,0,Low Risk of Bias,80+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,4,M 80+,M,80,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,80+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,4,M 80+,M,80,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,1,Low Risk of Bias,80+,60+
49,Foguet-Boreu,2015,cluster-based,HCA,4,M 80+,M,80,NA,11,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,0,Low Risk of Bias,80+,60+
50,Diaz,2017,factor-based,EFA,4f,Other non-western F 65+,F,67,NA,3,0,0,NA,0,0,0,NA,0,0,NA,0,1,1,NA,NA,0,NA,NA,0,NA,Low Risk of Bias,60+,60+
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Anxiety Depression Alcohol problems,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Cancer,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Diabetes Hypertension,0,0,0,0,0,1,0,NA,NA,NA,1,1,0,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Hearing loss,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Hypertension,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Hypertension Cardiovascular disease,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
50,Forslund,2021,cluster-based,k-means,1,all,Both,0,NA,Thyroid disorders,0,0,0,0,0,0,0,NA,NA,NA,1,0,1,0,NA,NA,0,NA,NA,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
51,Diaz,2018,factor-based,EFA,4f,Other non-western F 65+,F,68,NA,4,0,0,NA,0,0,0,NA,0,1,NA,0,1,0,NA,NA,0,NA,NA,0,NA,Low Risk of Bias,60+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Cardiovascular pattern,0,0,NA,1,0,1,0,1,1,NA,1,1,1,NA,1,1,0,NA,NA,1,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Digestive pattern,0,1,NA,0,0,1,0,0,0,NA,1,0,1,NA,1,1,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Endocrine-metabolic pattern,0,0,NA,0,0,1,0,1,0,NA,1,0,0,NA,1,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Musculoskeletal pattern,0,0,NA,0,0,0,0,0,0,NA,1,0,1,NA,1,1,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Neuropsychiatric pattern,0,0,NA,0,1,1,1,0,0,NA,1,1,1,NA,1,1,1,NA,NA,1,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,1,W 65- 79,F,65,79,Nonspecific pattern,0,0,NA,0,0,0,0,0,0,NA,1,0,0,NA,0,1,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Cardiovascular pattern,0,0,NA,1,0,1,0,0,1,NA,1,1,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Digestive-respiratory pattern,0,1,NA,1,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Endocrine-metabolic pattern,0,0,NA,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Muskuloskeletal pattern,1,0,NA,0,0,1,0,0,0,NA,1,0,1,NA,1,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Neuropsychiatric pattern,0,0,NA,0,1,1,1,0,0,NA,1,1,1,NA,0,0,1,NA,NA,1,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,2,M 65-79,M,65,79,Nonspecific pattern,0,0,NA,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,60-79,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Cardiovascular pattern,0,0,NA,1,0,1,0,0,1,NA,1,1,1,NA,1,1,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Digestive pattern,0,1,NA,1,0,1,0,0,0,NA,1,0,1,NA,1,1,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Endocrine-metabolic pattern,0,0,NA,0,0,1,0,1,0,NA,1,1,1,NA,1,0,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Muskuloskeletal pattern,0,1,NA,0,0,0,0,0,0,NA,1,0,1,NA,1,1,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Neuropsychiatric pattern,0,0,NA,0,1,0,1,0,0,NA,1,0,1,NA,1,1,1,NA,NA,1,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,3,W 80+,F,80,NA,Nonspecific pattern,0,0,NA,0,0,0,0,0,0,NA,1,0,0,NA,1,1,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Cardiovascular pattern,0,0,NA,1,0,1,0,0,1,NA,1,0,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Digestive-respiratory pattern,1,1,NA,1,0,0,0,0,0,NA,1,0,0,NA,1,1,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Endocrine-metabolic pattern,0,0,NA,1,0,1,0,0,1,NA,1,1,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Muskuloskeletal pattern,0,1,NA,0,0,1,0,0,0,NA,1,0,1,NA,1,0,0,NA,NA,0,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Neuropsychiatric pattern,0,0,NA,0,1,1,1,0,0,NA,1,0,1,NA,1,0,1,NA,NA,1,Low Risk of Bias,80+,60+
51,Guisado-Clavero,2018,cluster-based,k-means,4,M 80+,M,80,NA,Nonspecific pattern,0,0,NA,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,NA,0,Low Risk of Bias,80+,60+
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S103,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S104,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S105,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S106,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S107,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S108,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,1,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S109,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S110,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S111,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S112,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S113,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S114,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S115,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S116,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S117,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S118,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,1,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S119,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,1,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S120,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S121,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S122,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S123,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S124,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,0,1,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S125,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S126,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
53,Haug,2020,cluster-based,HCA (DIVCLUST),1,all,Both,0,NA,S127,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,Low Risk of Bias,all ages,"All ages
(0 - 100+)"
